concept_id,category,subtype,canonical_ja,canonical_en,canonical_zh,aliases_ja,aliases_en,aliases_zh,source,source_row,status,notes
cond_for_every_1000_points_of_max_sp_up_to_10,condition_phrase,generic_condition,魔法上限が1000ポイントごとに魔法ダメージが1%増加し,"for every 1000 points of Max SP, up to 10%",每1000點魔法上限增加1%魔法傷害,,,,longtext_segments.csv,divine-queen-bracelet-1-set-03,approved,
cond_for_every_1000_points_of_max_sp_up_to_5,condition_phrase,generic_condition,魔法上限が1000ポイントごとに魔法ダメージが1%増加し,"for every 1000 points of Max SP, up to 5%",每1000點魔法上限增加1%魔法傷害,,,,longtext_segments.csv,divine-queen-bracelet-1-set-04,approved,
cond_for_every_10_points_of_agi,condition_phrase,generic_condition,Agiが10ポイント毎に,for every 10 points of AGI,每10點敏捷,,,,longtext_segments.csv,matyrs-leash-2,approved,
cond_for_every_10_points_of_dex,condition_phrase,generic_condition,Dexが10ポイント毎に,for every 10 points of DEX,每10點靈巧,,,,longtext_segments.csv,glove-2,approved,
cond_for_every_10_points_of_int,condition_phrase,generic_condition,Intが10ポイント毎に,for every 10 points of INT,每10點智力,,,,longtext_segments.csv,earring-2,approved,
cond_for_every_10_points_of_luk,condition_phrase,generic_condition,Lukが10ポイント毎に,for every 10 points of LUK,每10點幸運,,,,longtext_segments.csv,rosary-2,approved,
cond_for_every_10_points_of_str,condition_phrase,generic_condition,Strが10ポイント毎に,for every 10 points of STR,每10點力量,,,,longtext_segments.csv,nile-rose-2|ring-2,approved,
cond_for_every_10_points_of_vit,condition_phrase,generic_condition,Vitが10ポイント毎に,for every 10 points of VIT,每10點體質,,,,longtext_segments.csv,necklace-2,approved,
cond_for_every_15_agi,condition_phrase,generic_condition,敏捷が15ポイントごとに,For every 15 AGI,每15點敏捷,Agi15ポイントごとに,,,longtext_segments.csv,dawn-armor-style-04|dawn-boots-style-04|dawn-mantle-style-04,approved,
cond_if_equipped_together_with_imperial_lance,condition_phrase,generic_condition,皇家長槍と同時に装備時,If equipped together with Imperial Lance,與皇家長矛同時裝備,,,,longtext_segments.csv,dawn-shield-style-07,approved,
cond_when_attacked,condition_phrase,generic_condition,攻撃を受けた時,When attacked,受到攻擊時,,When you take damage,受到攻擊時30%機率獲得君王的意志：物理防禦、魔法防禦+10%,longtext_segments.csv,dark-knight-gloves-1-set-01|dark-knight-gloves-1-set-04|dawn-shield-style-07|dawn-sword-style-03,approved,includes_merged_suspect_segments=2
cond_when_performing_solo_duo_performance,condition_phrase,generic_condition,独奏・合奏発動時,When performing Solo/Duo Performance,發動獨奏、合奏時,,,,longtext_segments.csv,dawn-whip-style-02,approved,
cond_when_you_use_a_skill,condition_phrase,generic_condition,スキル発動ごとに霊巫効果を1層獲得。各層で魔法攻撃ボーナス+10%,When you use a skill,每次釋放技能獲得一層靈巫效果,,,,longtext_segments.csv,dawn-scepter-style-05|dawn-staff-style-02,approved,
cond_you_have_a_20_chance_to_auto_cast_spear_stab_lv_3,condition_phrase,generic_condition,物理攻撃時,you have a 20% chance to auto cast Spear Stab Lv.3,物理攻擊時有30%機率獲得一層死神契約,,Upon dealing PDMG|When you deal PDMG,物理攻擊時|造成190%無屬性物理傷害並標記目標，自身對目標造成的傷害增加6%，持續6秒,longtext_segments.csv,dawn-scythe-style-01|dawn-spear-style-02|dawn-sword-style-02,approved,includes_merged_suspect_segments=2
cond_refine_ge_10,condition_phrase,refine_condition,精錬+10以上の時,Refine +10,精煉+10時,精錬+10で|精錬+10時,"+10% chance to Parry PDMG|+70 MATK|ASPD +10%|Auto-cast [Vanguard Force] damage +50%|Cart skills deal +(cart weight *60%) damage.|Refine +15|Targets damaged by [Hell's Plant] have their PDEF and MDEF reduced by 15% for 2 seconds|When [Berserk] is activated, ASPD +10%.|[Axe Boomerang] Skill DMG +20%|[Bunch of Shrimp] effect doubled|[Song of Lutie] Healing Effect +40%|additional damage increases to 40%|you have a 50% chance to obtain the Pact of Reaper instead",伊登的蘋果治療效果+40%|受地獄植物傷害的目標降低15%物理防禦和魔法防禦，持續2秒|感電攻擊倍率增加150%|手推車負重上限提升2000|攻擊速度+10%|暴擊+10|每點力量額外加1點物理攻擊|治療術效果不降低，範圍治療效果提升至治療術的70%|物理攻擊+25|精煉+10|精煉+10時每層死神契約的效果提升至：暴擊+5|精煉+10時螺旋擊刺技能產生額外的氣旋爆炸|精煉+15時|聖屬性技能傷害+10%|自動念咒先鋒追擊傷害增加50%|蝦群效果翻倍|連刺攻擊、凝神刺擊技能倍率提升50%|長矛刺擊傷害提升100%,longtext_segments.csv,angelic-ring-2|burglar-ring-1|critical-ring-2|dark-knight-gloves-1|dawn-armor-style-01|dawn-armor-style-02|dawn-armor-style-03|dawn-armor-style-04|dawn-armor-style-05|dawn-axe-style-02|dawn-axe-style-03|dawn-blade-style-01|dawn-blade-style-02|dawn-blade-style-03|dawn-blade-style-04|dawn-book-style-01|dawn-book-style-02|dawn-book-style-03|dawn-book-style-04|dawn-boots-style-01|dawn-boots-style-02|dawn-boots-style-03|dawn-boots-style-04|dawn-boots-style-05|dawn-claymore-style-01|dawn-claymore-style-02|dawn-claymore-style-03|dawn-crossbow-blade-style-01|dawn-crossbow-blade-style-02|dawn-crossbow-blade-style-03|dawn-foxtail-grass-style-01|dawn-foxtail-grass-style-02|dawn-foxtail-grass-style-03|dawn-guitar-style-01|dawn-guitar-style-02|dawn-guitar-style-03|dawn-hammer-style-01|dawn-hammer-style-02|dawn-hammer-style-03|dawn-hammer-style-04|dawn-hatchet-style-01|dawn-hatchet-style-02|dawn-hatchet-style-03|dawn-hatchet-style-04|dawn-katar-style-01|dawn-katar-style-02|dawn-katar-style-03|dawn-mantle-style-01|dawn-mantle-style-02|dawn-mantle-style-03|dawn-mantle-style-04|dawn-mantle-style-05|dawn-scepter-style-01|dawn-scepter-style-02|dawn-scepter-style-04|dawn-scepter-style-05|dawn-scythe-style-01|dawn-scythe-style-02|dawn-scythe-style-03|dawn-shield-style-01|dawn-shield-style-02|dawn-shield-style-03|dawn-shield-style-04|dawn-shield-style-05|dawn-shield-style-06|dawn-shield-style-07|dawn-spear-style-01|dawn-spear-style-02|dawn-spear-style-03|dawn-spear-style-04|dawn-spear-style-05|dawn-staff-style-01|dawn-staff-style-02|dawn-staff-style-04|dawn-sword-style-01|dawn-sword-style-02|dawn-sword-style-03|dawn-whip-style-01|dawn-whip-style-02|dawn-whip-style-03|dawn-whip-style-04|divine-queen-bracelet-1|golden-foot-ring-2|nile-rose-2|orleans-glove-2|renown-archers-gloves-2|spiritual-ring-2,approved,includes_merged_suspect_segments=39
cond_refine_ge_12,condition_phrase,refine_condition,精錬+12以上の時,Refine +12,精煉+12時,精錬+12で|精錬+12時,"During the duration, Sacrifice no longer has a limit on the number of attack counts|Targets affected by the [Scream] have their MSPD additionally reduced by 15%",受尖叫效果影響的目標額外降低15%移動速度|持續時間內，捨命攻擊不再有攻擊次數限制,longtext_segments.csv,dawn-armor-style-01|dawn-armor-style-02|dawn-armor-style-03|dawn-armor-style-04|dawn-armor-style-05|dawn-blade-style-02|dawn-book-style-04|dawn-boots-style-01|dawn-boots-style-02|dawn-boots-style-03|dawn-boots-style-04|dawn-boots-style-05|dawn-claymore-style-01|dawn-hammer-style-01|dawn-hammer-style-04|dawn-hatchet-style-01|dawn-hatchet-style-04|dawn-mantle-style-01|dawn-mantle-style-02|dawn-mantle-style-03|dawn-mantle-style-04|dawn-mantle-style-05|dawn-scythe-style-02|dawn-shield-style-02,approved,includes_merged_suspect_segments=4
cond_refine_ge_15,condition_phrase,refine_condition,精錬+15時,Refine +15,精煉+15時,精錬+15で|精錬+15以上の時,"+100 MATK|10% chance to Parry MDMG|ASPD +10%|Cart skills deal +25% damage.|Holy Skill DMG +12%|MATK +11%|Max HP +8%|PDMG Bonus +20%|The HP cost of Sacrifice on self is further reduced by 30%|[DMG Reduction +7%] for 3 sec while [Song of Lutie] is actice.|[Vanguard Force] skill damage +20%|the effect of each stack of Pact of Reaper is increased to: CRIT +5, ASPD +2%",伊登的蘋果生效時，會額外提升7%傷害減免，持續3秒|先鋒追擊技能傷害提升+20%|君王的威嚴效果提升至：物理攻擊、魔法攻擊+15%（翻倍效果為物理攻擊、魔法攻擊+30%）|手推車負重額外傷害提升至負重*60%|捨命攻擊扣除的自身生命值再減30%|攻擊速度+8%|攻速+6%|暴擊+10|物理攻擊+12%|生命值上限+8%|範圍治療效果提升至治療術的60%|精煉+15|觸發魔攻增加效果提升至40%|長矛刺擊造成的易傷效果額外提升10%|音速投擲技能傷害倍率+100%|魔法攻擊+11%,longtext_segments.csv,burglar-ring-1|dark-knight-gloves-1|dawn-armor-style-01|dawn-armor-style-02|dawn-armor-style-03|dawn-armor-style-04|dawn-armor-style-05|dawn-axe-style-02|dawn-axe-style-03|dawn-blade-style-01|dawn-blade-style-02|dawn-blade-style-03|dawn-blade-style-04|dawn-book-style-01|dawn-book-style-02|dawn-book-style-03|dawn-book-style-04|dawn-boots-style-01|dawn-boots-style-02|dawn-boots-style-03|dawn-boots-style-04|dawn-boots-style-05|dawn-claymore-style-01|dawn-claymore-style-02|dawn-claymore-style-03|dawn-crossbow-blade-style-01|dawn-crossbow-blade-style-02|dawn-crossbow-blade-style-03|dawn-foxtail-grass-style-01|dawn-foxtail-grass-style-02|dawn-foxtail-grass-style-03|dawn-guitar-style-01|dawn-guitar-style-02|dawn-guitar-style-03|dawn-hammer-style-01|dawn-hammer-style-02|dawn-hammer-style-03|dawn-hammer-style-04|dawn-hatchet-style-02|dawn-hatchet-style-03|dawn-hatchet-style-04|dawn-katar-style-01|dawn-katar-style-02|dawn-katar-style-03|dawn-mantle-style-01|dawn-mantle-style-02|dawn-mantle-style-03|dawn-mantle-style-04|dawn-mantle-style-05|dawn-scepter-style-02|dawn-scepter-style-04|dawn-scepter-style-05|dawn-scythe-style-01|dawn-scythe-style-02|dawn-scythe-style-03|dawn-shield-style-01|dawn-shield-style-02|dawn-shield-style-03|dawn-shield-style-07|dawn-spear-style-01|dawn-spear-style-02|dawn-spear-style-03|dawn-spear-style-04|dawn-spear-style-05|dawn-staff-style-01|dawn-staff-style-02|dawn-staff-style-03|dawn-staff-style-04|dawn-sword-style-01|dawn-sword-style-02|dawn-sword-style-03|dawn-whip-style-01|dawn-whip-style-02|dawn-whip-style-03|dawn-whip-style-04|divine-queen-bracelet-1,approved,includes_merged_suspect_segments=37
cond_refine_ge_3,condition_phrase,refine_condition,精錬+3以上の時,Refine +3,精煉+3時,精錬+3ごとに,+-5% ASPD per +3 Refine,攻擊速度-5%|物理傷害+1.2%,longtext_segments.csv,dawn-armor-style-01|dawn-armor-style-02|dawn-armor-style-03|dawn-armor-style-04|dawn-armor-style-05|dawn-axe-style-01|dawn-blade-style-02|dawn-boots-style-01|dawn-boots-style-02|dawn-boots-style-03|dawn-boots-style-04|dawn-boots-style-05|dawn-mantle-style-01|dawn-mantle-style-02|dawn-mantle-style-03|dawn-mantle-style-04|dawn-mantle-style-05,approved,includes_merged_suspect_segments=2
cond_refine_ge_5,condition_phrase,refine_condition,精錬+5以上の時,Refine +5,精煉+5時,,For every Refine +5,,longtext_segments.csv,angelic-ring-2|brooch-2|celebrants-mitten-2|critical-ring-2|earring-2|expert-ring-2|glove-2|golden-foot-ring-2|matyrs-leash-2|necklace-2|nile-rose-2|orleans-glove-2|renown-archers-gloves-2|ring-2|rosary-2|sacred-incense-2|sarahs-incense-bag-2,approved,includes_merged_suspect_segments=2
cond_refine_ge_6,condition_phrase,refine_condition,精錬+6時,Refine +6,精煉+6時,精錬+6で|精錬+6以上の時,"+2,000 cart weight|+70 MATK|Debuff Potency of [Berserk] -3%|Refine +10|Sacrifice counts +2|Using [Grooming] grants the target a shield equal to 10% of Max HP for 15 seconds|[Bash] has a 30% chance to auto-cast [Vanguard Force]|[Song of Lutie] Healing Effect +30%|additional damage increases to 30%|additionally increase the target's PDMG Reduction and MDMG Reduction by 10%|successful blocks will trigger the maximum level of Lion Roar (CD 2.5 sec)|you obtain the effect of Reaper Whisper for 5 sec: Your every 5th Physical attack deals 400% Shadow PDMG",伊登的蘋果治療效果+30%|使用舔毛會對目標增加最大生命值10%的護盾，持續15秒|對其他所有種族魔物傷害+10%|感電攻擊有30%機率額外觸發兩次傷害|捨命攻擊次數+2|暴擊率等同於人物暴擊的75%|最多疊加2層|治療術會對目標周圍3米內角色造成30%治療術的效果|物理攻擊+10%|狂擊有30%機率自動念咒先鋒追擊|精煉+10時|精煉+6|附帶傷害提升至力量*物理攻擊/150|額外提升目標10%物理傷害減免和魔法傷害減免,longtext_segments.csv,dawn-armor-style-01|dawn-armor-style-02|dawn-armor-style-03|dawn-armor-style-04|dawn-armor-style-05|dawn-axe-style-02|dawn-blade-style-01|dawn-blade-style-02|dawn-blade-style-03|dawn-blade-style-04|dawn-book-style-01|dawn-book-style-02|dawn-book-style-03|dawn-book-style-04|dawn-boots-style-01|dawn-boots-style-02|dawn-boots-style-03|dawn-boots-style-04|dawn-boots-style-05|dawn-claymore-style-01|dawn-claymore-style-02|dawn-claymore-style-03|dawn-crossbow-blade-style-01|dawn-crossbow-blade-style-02|dawn-crossbow-blade-style-03|dawn-foxtail-grass-style-01|dawn-foxtail-grass-style-02|dawn-foxtail-grass-style-03|dawn-guitar-style-01|dawn-guitar-style-02|dawn-guitar-style-03|dawn-hammer-style-01|dawn-hammer-style-02|dawn-hammer-style-03|dawn-hammer-style-04|dawn-hatchet-style-01|dawn-hatchet-style-02|dawn-hatchet-style-03|dawn-hatchet-style-04|dawn-katar-style-01|dawn-katar-style-02|dawn-katar-style-03|dawn-mantle-style-01|dawn-mantle-style-02|dawn-mantle-style-03|dawn-mantle-style-04|dawn-mantle-style-05|dawn-scepter-style-02|dawn-scepter-style-03|dawn-scepter-style-05|dawn-scythe-style-01|dawn-scythe-style-02|dawn-shield-style-01|dawn-shield-style-02|dawn-shield-style-03|dawn-shield-style-05|dawn-shield-style-06|dawn-spear-style-01|dawn-spear-style-02|dawn-spear-style-03|dawn-spear-style-04|dawn-spear-style-05|dawn-staff-style-01|dawn-staff-style-02|dawn-staff-style-04|dawn-sword-style-01|dawn-sword-style-02|dawn-sword-style-03|dawn-whip-style-01|dawn-whip-style-02|dawn-whip-style-03|dawn-whip-style-04,approved,includes_merged_suspect_segments=32
effect_phrase_0_5_aspd_per_refine_3_up_to_5,effect_phrase,generic_effect,精錬が+3ごとに攻撃速度+0.5%、最大5%増加,"+0.5 ASPD per Refine +3, up to 5%",精煉每+3攻擊速度+0.5%，最多增加5%,,,,longtext_segments.csv,burglar-ring-1-set-01,approved,
effect_phrase_12_pierce_damage,effect_phrase,generic_effect,連続刺突攻撃スキルダメージ+12%,+12% [Pierce] Damage,連刺攻擊技能傷害+12%,,,,longtext_segments.csv,dawn-spear-style-01,approved,
effect_phrase_15_pierce_damage,effect_phrase,generic_effect,連続刺突攻撃スキルダメージ+15%,+15% [Pierce] Damage,連刺攻擊技能傷害+15%,,,,longtext_segments.csv,dawn-spear-style-01,approved,
effect_phrase_1_aspd_per_refine_3_up_to_10,effect_phrase,generic_effect,精錬が+3ごとに攻撃速度+1%、最大10%まで増加,"+1% ASPD per Refine +3, up to 10%.",精煉每+3攻擊速度+1%，最多增加10%,,,,longtext_segments.csv,burglar-ring-1-set-04,approved,
effect_phrase_5_pierce_damage,effect_phrase,generic_effect,連続刺突攻撃スキルダメージ+5%,+5% [Pierce] Damage,連刺攻擊技能傷害+5%,,,,longtext_segments.csv,dawn-spear-style-01,approved,
effect_phrase_7_pierce_damage,effect_phrase,generic_effect,連続刺突攻撃スキルダメージ+7%,+7% [Pierce] Damage,連刺攻擊技能傷害+7%,,,,longtext_segments.csv,dawn-spear-style-01,approved,
effect_phrase_agi_1,effect_phrase,generic_effect,Agi+1,AGI +1,敏捷+1,敏捷+1,,,longtext_segments.csv,dawn-armor-style-04|dawn-boots-style-04|dawn-mantle-style-04|sarahs-incense-bag-2,approved,
effect_phrase_agi_2,effect_phrase,generic_effect,Agi+2,AGI +2,敏捷+2,,,,longtext_segments.csv,brooch-2|matyrs-leash-2,approved,
effect_phrase_agi_3,effect_phrase,generic_effect,Agi+3,AGI +3,敏捷+3,,,,longtext_segments.csv,matyrs-leash-2,approved,
effect_phrase_aspd_15,effect_phrase,generic_effect,攻撃速度+15%,ASPD +15%,額外攻速提升15%,,Refine +15,攻擊速度+15%,longtext_segments.csv,dawn-claymore-style-01|dawn-spear-style-04,approved,includes_merged_suspect_segments=2
effect_phrase_aspd_2,effect_phrase,generic_effect,攻撃速度+2%,ASPD +2%,攻擊速度+2%,死神の契約1層ごとの効果がクリティカル+5、攻撃速度+2%になる,Refine +10,,longtext_segments.csv,dawn-armor-style-04|dawn-boots-style-04|dawn-mantle-style-04|dawn-spear-style-02,approved,includes_merged_suspect_segments=1
effect_phrase_aspd_20,effect_phrase,generic_effect,攻撃速度+20%,ASPD +20%,攻擊速度+20%,,,,longtext_segments.csv,dawn-spear-style-01,approved,
effect_phrase_aspd_3,effect_phrase,generic_effect,攻撃速度+3%,ASPD +3%,攻擊速度+3%,,,,longtext_segments.csv,dawn-armor-style-04|dawn-boots-style-04|dawn-mantle-style-04,approved,
effect_phrase_aspd_8,effect_phrase,generic_effect,攻撃速度+8%,ASPD +8%,精煉+10時,,,攻擊速度+8%,longtext_segments.csv,dawn-crossbow-blade-style-01|dawn-spear-style-05,approved,includes_merged_suspect_segments=1
effect_phrase_backstab_and_surprise_attack_are_now_always_considered_used_from_behind_the_target,effect_phrase,generic_effect,バックスタブとサプライズアタックは常にターゲットの背後から使用したものとして判定される,[Backstab] and [Surprise Attack] are now always considered used from behind the target.,使用流氓背刺和襲擊均視為從目標背後進行攻擊,,,,longtext_segments.csv,dawn-crossbow-blade-style-02,approved,
effect_phrase_backstab_dmg_15,effect_phrase,generic_effect,バックスタブダメージ+15%,[Backstab] DMG +15%,背刺傷害提升15%,,,,longtext_segments.csv,dawn-crossbow-blade-style-02,approved,
effect_phrase_cd_of_clashing_spiral_1s,effect_phrase,generic_effect,スパイラルピアースのクールタイム-1秒,CD of Clashing Spiral -1s,螺旋擊刺技能自冷卻時間-1秒,,,,longtext_segments.csv,dawn-spear-style-03,approved,
effect_phrase_clashing_spiral_generates_an_additional_cyclone_explosion_that_deals_200_pdmg,effect_phrase,generic_effect,スパイラルピアース使用時、追加でサイクロンブラストが発動し、200%の物理ダメージを与える,Clashing Spiral generates an additional cyclone explosion that deals 200% PDMG,造成200%物理傷害,,,,longtext_segments.csv,dawn-spear-style-03,approved,
effect_phrase_clashing_spiral_no_longer_requires_casting_and_sp_consumes_60,effect_phrase,generic_effect,スパイラルピアースの詠唱が不要になり、SP消費-60%,"Clashing Spiral no longer requires casting, and SP consumes -60%",螺旋擊刺技能不再需要詠唱，同時SP消耗-60%,,,,longtext_segments.csv,dawn-spear-style-03,approved,
effect_phrase_crit_10,effect_phrase,generic_effect,クリティカル+10,CRIT+10,暴擊+10點,,CRIT +10,精煉+6時,longtext_segments.csv,burglar-ring-1|dawn-armor-style-05|dawn-boots-style-05|dawn-katar-style-02|dawn-mantle-style-05,approved,includes_merged_suspect_segments=2
effect_phrase_crit_15,effect_phrase,generic_effect,クリティカル+15,CRIT +15,暴擊+15,,,,longtext_segments.csv,dawn-claymore-style-01,approved,
effect_phrase_crit_3,effect_phrase,generic_effect,クリティカル+3,CRIT +3,暴擊+3,,,,longtext_segments.csv,critical-ring-2|dawn-katar-style-01,approved,includes_merged_suspect_segments=1
effect_phrase_crit_5,effect_phrase,generic_effect,クリティカル+5,CRIT +5,暴擊+5,,,,longtext_segments.csv,dawn-katar-style-03|renown-archers-gloves-2,approved,
effect_phrase_crit_6,effect_phrase,generic_effect,クリティカル+6,CRIT +6,暴擊+6,,,,longtext_segments.csv,dawn-claymore-style-01|dawn-katar-style-01,approved,
effect_phrase_crit_8,effect_phrase,generic_effect,クリティカル+8,CRIT +8,暴擊+8,,,,longtext_segments.csv,dawn-crossbow-blade-style-02,approved,
effect_phrase_crit_dmg_1,effect_phrase,generic_effect,クリティカルダメージ+1%,CRIT DMG +1%,暴擊傷害+1%,,,,longtext_segments.csv,critical-ring-2,approved,
effect_phrase_crit_dmg_2,effect_phrase,generic_effect,クリティカルダメージ+2%,CRIT DMG +2%,暴擊傷害+2%,,,,longtext_segments.csv,critical-ring-2,approved,
effect_phrase_crit_dmg_3,effect_phrase,generic_effect,クリティカルダメージ+3%,CRIT DMG +3%,暴擊傷害+3%,,,,longtext_segments.csv,dawn-crossbow-blade-style-02|dawn-katar-style-01,approved,includes_merged_suspect_segments=1
effect_phrase_crit_dmg_5,effect_phrase,generic_effect,クリティカルダメージ+5%,CRIT DMG +5%,暴擊傷害+5%,,,精煉+15時,longtext_segments.csv,dawn-katar-style-02|dawn-katar-style-03,approved,includes_merged_suspect_segments=2
effect_phrase_crit_dmg_6,effect_phrase,generic_effect,クリティカルダメージ+6%,CRIT DMG +6%,暴擊傷害+6%,,,,longtext_segments.csv,dawn-claymore-style-01|dawn-katar-style-01,approved,includes_merged_suspect_segments=1
effect_phrase_crit_dmg_res_6,effect_phrase,generic_effect,クリティカルダメージ防御+6%,CRIT DMG RES +6%,暴傷防護+6%,,,,longtext_segments.csv,dawn-hammer-style-01|dawn-hatchet-style-04,approved,
effect_phrase_crit_res_5,effect_phrase,generic_effect,クリティカル防御+5,CRIT RES +5,暴擊防護+5,,,,longtext_segments.csv,dawn-shield-style-05,approved,
effect_phrase_crit_res_6,effect_phrase,generic_effect,クリティカル防御+6,CRIT RES +6,暴擊防護+6,,,,longtext_segments.csv,dawn-hammer-style-01|dawn-hatchet-style-04,approved,
effect_phrase_crit_res_8_crit_dmg_res_8,effect_phrase,generic_effect,クリティカル防御+8、クリティカルダメージ防御+8%,"CRIT RES +8, CRIT DMG RES +8%",暴擊防護+8，暴傷防護+8%,,,,longtext_segments.csv,dawn-hammer-style-01|dawn-hatchet-style-04,approved,
effect_phrase_damage_of_cyclone_explosion_100,effect_phrase,generic_effect,サイクロンブラストのダメージ+100%,Damage of Cyclone Explosion +100%,氣旋爆炸傷害增加100%,,,,longtext_segments.csv,dawn-spear-style-03,approved,
effect_phrase_damage_to_poisoned_enemies_6,effect_phrase,generic_effect,中毒状態のターゲットへのダメージ増加6%,Damage to Poisoned Enemies +6%,對中毒目標傷害提升6%,,,,longtext_segments.csv,dawn-blade-style-01,approved,
effect_phrase_damage_to_undead_5,effect_phrase,generic_effect,不死種族モンスターへのダメージ+5%,Damage to Undead +5%,對不死種族魔物傷害+5%,,,,longtext_segments.csv,sacred-incense-2,approved,
effect_phrase_defending_aura_has_a_30_chance_to_reduce_the_incoming_mdmg_by_30,effect_phrase,generic_effect,光のシールドが30%の確率で30%の魔法ダメージを軽減,[Defending Aura] has a 30% chance to reduce the incoming MDMG by 30%.,光之盾30%機率減免30%魔法傷害,,,,longtext_segments.csv,dawn-shield-style-03,approved,
effect_phrase_defending_aura_no_longer_applies_mspd_reduction,effect_phrase,generic_effect,光のシールドは移動速度低下効果がなくなる,[Defending Aura] no longer applies MSPD reduction.,光之盾不再有移動速度降低效果,,,,longtext_segments.csv,dawn-shield-style-03,approved,
effect_phrase_dex_1,effect_phrase,generic_effect,Dex+1,DEX +1,靈巧+1,器用さ+1,,,longtext_segments.csv,angelic-ring-2|dawn-armor-style-05|dawn-boots-style-05|dawn-mantle-style-05|nile-rose-2,approved,
effect_phrase_dex_2,effect_phrase,generic_effect,Dex+2,DEX +2,靈巧+2,,,,longtext_segments.csv,dawn-blade-style-03|nile-rose-2|spiritual-ring-2,approved,
effect_phrase_dex_3,effect_phrase,generic_effect,Dex+3,DEX +3,靈巧+3,,,,longtext_segments.csv,glove-2|renown-archers-gloves-2,approved,
effect_phrase_dex_4,effect_phrase,generic_effect,Dex+4,DEX +4,靈巧+4,,,,longtext_segments.csv,dawn-sword-style-03|orleans-glove-2,approved,
effect_phrase_dex_5,effect_phrase,generic_effect,Dex-5,DEX -5,靈巧-5,,,,longtext_segments.csv,dawn-claymore-style-01,approved,
effect_phrase_dex_6,effect_phrase,generic_effect,Dex+6,DEX +6,靈巧+6,,,,longtext_segments.csv,dawn-spear-style-01,approved,
effect_phrase_dex_7,effect_phrase,generic_effect,Dex+7,DEX +7,靈巧+7,,,,longtext_segments.csv,dawn-hatchet-style-02,approved,
effect_phrase_dmg_reduction_7_for_3_sec_while_gypsys_kiss_is_actice,effect_phrase,generic_effect,[Gypsy's Kiss]発動時、追加で7%のダメージ軽減効果を3秒間付与,[DMG Reduction +7%] for 3 sec while [Gypsy's Kiss] is actice.,為你服務生效時，會額外提升7%傷害減免，持續3秒,,,,longtext_segments.csv,dawn-whip-style-02,approved,
effect_phrase_dmg_reduction_vs_fire_10,effect_phrase,generic_effect,火属性ダメージ軽減+10%,DMG Reduction vs Fire +10%,受到火屬性傷害減免+10%,,,,longtext_segments.csv,dawn-shield-style-06,approved,
effect_phrase_dmg_reduction_vs_shadow_10,effect_phrase,generic_effect,闇属性ダメージ軽減+10%,DMG Reduction vs Shadow +10%,受到闇屬性傷害減免+10%,,,,longtext_segments.csv,dawn-shield-style-06,approved,
effect_phrase_dmg_reduction_vs_shadow_5,effect_phrase,generic_effect,闇属性ダメージ軽減+5%,DMG Reduction vs Shadow +5%,暗屬性傷害減免+5%,,,,longtext_segments.csv,dark-knight-gloves-1,approved,
effect_phrase_dmg_reduction_vs_undead_10,effect_phrase,generic_effect,不死属性ダメージ軽減+10%,DMG Reduction vs Undead +10%,受到不死屬性傷害減免+10%,,,,longtext_segments.csv,dawn-shield-style-06,approved,
effect_phrase_dmg_reduction_vs_undead_5,effect_phrase,generic_effect,不死種族モンスターからのダメージ軽減+5%,DMG Reduction vs Undead +5%,受到不死種族傷害減免+5%,,,,longtext_segments.csv,sacred-incense-2,approved,
effect_phrase_dmg_reduction_vs_water_10,effect_phrase,generic_effect,水属性ダメージ軽減+10%,DMG Reduction vs Water +10%,受到水屬性傷害減免+10%,,,,longtext_segments.csv,dawn-shield-style-06,approved,
effect_phrase_double_the_effect_of_will_of_kings,effect_phrase,generic_effect,「君王の意志」効果が倍増,double the effect of [Will of Kings].,君王的意志效果翻倍,,,,longtext_segments.csv,dawn-shield-style-07,approved,
effect_phrase_during_melt_down_grants_pdmg_mdmg_reduction_30,effect_phrase,generic_effect,【野蛮な斬撃】発動中、物理・魔法ダメージ軽減が30%向上,"During [Melt Down], grants PDMG/MDMG Reduction +30%.",【野蠻凶砍】期間，物理、魔法傷害減免提高30%,,,,longtext_segments.csv,dawn-hatchet-style-02,approved,
effect_phrase_electrifying_shot_gains_a_30_chance_to_attack_3_times,effect_phrase,generic_effect,感電攻撃が30%確率で追加2回ダメージを発動,[Electrifying Shot] gains a 30% chance to attack 3 times.,感電攻擊有30%機率額外觸發兩次傷害,,,,longtext_segments.csv,dawn-whip-style-01,approved,
effect_phrase_elemental_dmg_20,effect_phrase,generic_effect,属性ダメージ増加効果+20%,Elemental DMG +20%,元素屬性增傷效果增強20%,,,,longtext_segments.csv,dawn-book-style-01,approved,
effect_phrase_elemental_domain_cooldown_5_sec,effect_phrase,generic_effect,元素領域クールタイム-5秒,Elemental Domain Cooldown -5 sec,元素領域冷卻時間-5s,,,,longtext_segments.csv,dawn-book-style-01,approved,
effect_phrase_every_1_points_of_int_additionally_increases_max_sp_by_14,effect_phrase,generic_effect,知力1ごとにMaxSP+14,Every 1 points of INT additionally increases Max SP by 14,每1點智力額外提升14點魔法值上限,,,,longtext_segments.csv,dawn-book-style-03,approved,
